category,명칭(name),주소,위도,경도,개요,상세정보,우편번호,문의 및 안내,개장일,쉬는날,이용시간,주차시설,유모차 대여 여부,애완동물 동반 가능 여부,신용카드 가능 여부
관광지,영취산(여수),전라남도 여수시 상암동,34.82318035,127.7059576,"여수시 삼일동과 상암동에 걸쳐서 자리한 영취산은 해발 510m의 높지 않은 산이다. 산세가 수려하지도, 높지도 않은 영취산이 전국적으로 유명한 것은 봄이면 온 산을 붉게 물들이는 진달래를 국내에서 제일 먼저 볼 수 있는 산이기 때문이다. 경남 창녕의 화왕산, 경남 마산의 무학산과 더불어 전국 3대 진달래 군락지 중 한 곳으로 꼽히는 곳이다. 30~40년생 진달래 수만 그루가 33만여 제곱미터에 걸쳐 군락을 이루어 자생하고 있어, 매년 4월이 되면 온 산을 붉게 타오르게 한다. 영취산 등반은 산이 낮은 만큼 어느 코스로 잡든 4시간 정도면 가족 산행이 가능한 정도이다. 진달래를 가장 잘 즐길 수 있는 코스는 호남정유 위의 임도나 상암초등학교를 산행 기점으로 하여 450m 봉을 거쳐 영취산 정상으로 올라 봉우재로 내려선 뒤 진래봉으로 다시 오르고 진래봉에서 헬기장, 439m 봉을 지나 갈림길에서 오른쪽으로 들어서 흥국사로 하산하는 코스이다. 무박 산행을 할 때는 위의 역코스로 흥국사에서 산행을 시작한다. 450m 봉에서 정상까지가 진달래가 가장 볼만한데 길이 험할 수도 있고, 어두울 때 이곳을 지나게 되면 위험할 수도 있으므로 산행 시간을 잘 조절하여야 한다. 영취산은 매년 4월이면 진달래 축제를 개최한다. 축제 기간 중에는 영취산 산신제, 청소년 백일장, 사진 촬영대회, 진달래 아가씨 선발대회, 향토 먹을거리 등 다채로운 행사들이 펼쳐져 진달래를 찾아온 상춘객들에게 볼거리와 먹거리를 제공하고 있다. 영취산이란 이름은 석가모니가 최후로 설법했던 인도의 영취산에서 그 이름을 따온 것으로 추측된다.","등산로:영취산 1구간 (월내동 진달래행사장 → 정상) 2.2km / 40분<br />
 영취산 2구간 (상암동 토끼골 → 정상) 3km / 1시간<br />
 영취산 3구간 (읍동,상암길 47 → 정상) 1.4km / 35분<br />
 영취산 4구간 (상암초등학교 → 정상) 2.3km / 40분<br />
 영취산 5구간 (호명동 자내리고개 → 정상) 2.4km / 40분<br />
 영취산 6구간 (흥국사 입구 → 정상) 2.1km / 40분<br />
 영취산 7구간 (중흥초등학교 뒤, 토산길9 → 정상) 3.3km / 1시간 20분<br />
 영취산 8구간 (예비군훈련장 → 1구간분기점) 1.2km / 40분<br />
 ※ 등산거리에서 구간별 겹친 부분은 제외함.<br />
 
 관광코스안내:
 입 장 료:무료
 외국어 안내서비스:",59619,061-659-4744,,연중무휴,상시,가능,N,,
관광지,한려해상국립공원 (오동도),전라남도 여수시 오동도로 222,34.74436241,127.7641323,"여수시에 있는 섬으로 멀리서 보면 섬의 모양이 오동잎처럼 보이고, 예전부터 오동나무가 유난히 많아 오동도라 불리게 되었다. 한려해상국립공원의 기점이자 종점이기도 하다. 면적 125,620.4m²(38,000평)의 섬 내에는 동백나무, 조릿대의 종류인 이대를 비롯하여 참식나무·후박나무·팽나무·쥐똥나무 등 193종의 희귀 수목이 울창한 숲을 이루고 있다. 특히 이곳에서 자생하는 동백나무가 군락을 이루며 자라는데 그 때문에 동백섬 또는 바다의 꽃섬으로 불리기도 한다. 섬 전체를 덮고 있는 3,000여 그루 동백나무는 이르면 10월부터 한두 송이씩 꽃이 피기 시작하기 때문에 한겨울에도 붉은 꽃을 볼 수 있다. 그리고 2월 중순경에는 약 30% 정도 개화되다가 3월 중순경에 만개한다.
 해안은 암석해안으로 높은 해식애가 발달해 있고 소라바위, 병풍바위, 코끼리바위 용굴, 지붕바위 등으로 불리는 기암절벽이 절경을 이룬다. 섬 남단에 오동도 등대가 있다
 섬 내에는 허가 차량 외에 자동차 통행을 통제하고 있다. 오동도 입구에서 섬 안으로 들어가는 교통수단으로는 동백열차를 비롯해 유람선, 모터보트 등도 있다. 
 동백열차는 들어갈 때 오전 9시 30분부터 오후 5시 50분, 나올 때는 오전 09시 15분부터 오후 5시 40분으로 점심시간 12시부터 오후 1시를 제외한 30분 간격으로 운행되고 있다.","화장실:있음
 시설이용료:[동백열차 요금]<br>
 - 일반 1,000원<br>
 - 학생 500원<br>
 - 65세 이상 500원<br>
 - 여수시민 500원
 이용가능시설:[동백열차]<br>
 - 들어갈 때 09:30~17:50 (점심시간 12:00~13:00)<br>
 - 나올 때 09:15~17:40 (점심시간 12:00~13:00)<br>
 ※ 30분 간격으로 운행 
 입 장 료:무료",59723,061-659-1822,,연중무휴,상시,가능,,,
관광지,여수 백도,전라남도 여수시 삼산면 거문리,34.05553334,127.582718,"여수 백도는 거문도에서 동쪽으로 28㎞ 떨어진 해상에 39개의 무인군도로 형성된 상백도와 하백도로 구분된다. 높고 낮은 기암괴석들과 깎아지른 절벽, 그 모습들이 천태만상으로 변화무쌍하여 장관을 이루고 있으며 매바위, 서방바위 각시바위, 형제바위, 석불바위 등에 얽힌 갖가지 전설이 가득한 곳이다. 백도에는 천연기념물인 흑비둘기를 비롯해 30여 종의 조류들과 풍란, 석곡, 눈향나무, 동백, 후박나무 등 아열대 식물들이 즐비하게 있으며 353종의 식물 분포와 연평군 수온이 6.3℃로 큰 붉은 산호, 꽃산호, 해면 등 170여 종의 해양생물이 다양하게 서식하고 있다.
 현재, 백도는 무인도로 생태보전을 위해 상륙이 금지되어 있으며, 백도일주 유람선을 타고 섬 주변을 돌며 절경을 감상하면 좋다.
 
 * 백도의 전설
 태초에 옥황상제 아들이 아버지의 노여움을 받아 귀양을 왔다가 바다용왕의 딸과 서로 좋아하여 바다에서 풍류를 즐기며 세월을 보냈다. 옥황상제는 수년 후 아들이 몹시 보고 싶어서 아들을 데리러 신하를 백 명이나 보냈으나, 신하들마저 돌아오지 않았다. 옥황상제는 화가 나서 아들과 신하들을 벌을 주어 돌로 변하게 하였는데, 그것이 크고 작은 섬인 백도가 되었다고 한다. 또한, 섬이 백개 정도여서 ‘백도’라 하였는데, 섬을 헤아려보니 ‘일백 百’에서 한 섬이 모자라 ‘한 一’을 빼고 보니 ‘흰 白’자가 되어 白島라고 부르게 되었다고도 한다.","등산로:
 관광코스안내:
 장애인 편의시설:
 입 장 료:무료
 외국어 안내서비스:",59790,061-690-2607,,연중무휴,상시,,N,,
관광지,모사금해수욕장,전라남도 여수시 오천동,34.79655642,127.755765,"모사금이라는 말은 모래의 여수 향토어인 모살과 해안이란 뜻의 기미가 합쳐져 모래해안이라는 뜻의 모사금이 되었다. 여수 만성리검은모래해변(만성리해수욕장)에서 2㎞ 정도 거리에 위치한 이곳은 금빛처럼 고운 모래해변과 조약돌 해변, 암반 해변으로 이루어져 있으며 이곳은 다양한 어종이 서식하여 낚시 포인트로 유명하여 갯바위 곳곳에는 낚시를 즐기는 강태공들과 가족단위 여행객들이 많이 찾는 해수욕장이다. 특히 감성돔이 많이 나와 5월부터 가을까지 낚시를 즐기는 사람들이 끊이지 않는다. 한려해상국립공원 오동도 지구 내에 위치해 있어 주변 경관이 아름다우며 부드러운 모래 백사장이 인상적이다. 백사장 길이 225m, 폭 30m의 아담한 해수욕장으로 수심이 낮고 바닷물이 깨끗할 뿐만 아니라 분위기도 아늑하고 조용하다. 오천에서 소치 사이에 해안도로를 따라 해변 드라이브 코스로 손색이 없으며 해돋이 명소로 유명하다. 
 주변 해수욕장으로는 만성리검은모래해변과 신덕해수욕장이 있으며 차량 이동으로 13분 거리에 여수엑스포역이 있어 여수시내를 방문할 수 있다.",입 장 료:무료,59621,061-659-3968,,연중무휴,상시,가능,,,
관광지,돌산공원,전라남도 여수시 돌산읍 우두리 산 1,34.73059689,127.7415235,"돌산공원은 여수 시내에서 돌산대교를 건너 돌산도로 들어가자마자 만날 수 있는 공원이다. 87,000여평의 부지에 1987년 조성되었다. 공원에는 2004년 SBS 아침드라마 ‘선택’ 세트 촬영장이 설치되어 많은 관광객들이 관람하고 있으며, 세트장의 일부를 전통찻집으로 개조하여 돌산대교를 바라보며 차를 마시는 풍경이 아름답다. 공원의 뷰포인트에서 바라보는 돌산대교 머리위로 지는 해넘이와 돌산대교 야경, 그리고 여수시 중앙동과 종화동을 아우르는 해양공원의 야경, 장군도 야경 등을 바라보는 경치 또한 장관이다. 공원의 중앙부지에는 1994년 삼여통합과 관련된 각종자료가 타임캡슐 안에 보관되어 100년 후인 2098년 4월 1일에 개봉될 예정이다.","등산로:
 촬영장소:영화 <나는 아빠다> 촬영지
 입 장 료:무료
 이용가능시설:TV 드라마 촬영세트장, 산책로, 쉼터 등
 주차요금:무료
 한국어 안내서비스:",59767,061-659-4628,,연중무휴,상시,가능,N,,
관광지,백야도 등대,전라남도 여수시 화정면 백야등대길 48,34.60938117,127.6539175,"2005년 4월 14일 백야대교가 설치되어 차량운행이 가능해지면서 관광객과 낚시객들이 늘어나고 있다. 여수오션리조트 등 화양지구의 개발이 예정되어 있어 앞으로도 많은 관광객들이 방문할 것으로 예상된다. 백야도(白也島)는 면적 3.08㎢의 비교적 작은 섬으로 멀리서 보면 범이 새끼를 품고 있는 것 같다 해서 백호도라 불리다가 1896년 돌산군 설립 당시 백야도로 개칭하였다. 백야도등대는 1928년 12월 10일 높이 8.8m의 백색 4각 철근콘크리트 구조물로 최초 건립되었으며, 1983년 11월 26일 현재의 높이 11.1m의 백원형철근콘크리트 구조물로 개량되었다.
 
 현재 백야도등대의 등대 불빛은 35㎞ 외해에서도 볼 수 있도록 국내기술로 개발한 중형등명기를 설치하여 여수⇔나로도 간 이용선박의 안전한 길잡이 역할을 수행하고 있다. 얼마 전까지만 해도 백야도에 들어가기 위해서는 여수시 화정면 힛도 선착장에서 도선을 이용하였으나, 2005년 4월 14일 백야도와 육지를 연결하는 백야대교가 설치되어 차를 타고 쉽게 드나들 수 있게 되었다. 등대에는 푸른 잔디와 함께 등대직원이 손수 만든 조각품들이 잘 정돈되어 있어 그 아름다움을 더해준다.
 
 * 최초점등일 - 1928년 12월 10일
 * 구조 - 원형철근 콘크리트(11.1m)
 * 등질 - 섬백광 20초 1 섬광(FlW20 s)
 * 특징 - 흰색 띠를 두른 듯한 돌산 전경을 한눈에 바라볼 수 있는 곳에 위치한 등대로서 남해중부 연안항로를 운항하는 선박의 지표역할을 하고 있다.",입 장 료:무료,59782,061-650-6101,,,,,N,,
관광지,소리도 등대,전라남도 여수시 남면 덕포길 133,34.41385551,127.799782,"남해 바다의 길잡이인 소리도 등대는 1910년 10월 4일에 처음으로 불을 밝혔다. 여수, 광양 인근으로 출입하는 선박이나, 서해안에서 부산 쪽으로 운항하는 선박들에게 주요 길잡이 역할을 하기 위해 설치되었다. 2006년 12월 등대문화유산으로 지정되었고 정보통신기술(ICT)의 발달로 해양수산부에서 유인 등대 11곳을 무인 등대로 전환할 계획을 세우면서, 소리도 등대가 2021년 9월 무인등대로 전환되었다. 
 소리도 등대는 평균 해수면으로부터 82m, 땅 위에서 9.2m 높이의 육각 철근 콘크리트로 구조물이며, 내부에는 2층 구조로 철제 사다리가 설치되어 있다. 등탑은 백6각형 콘크리트 구조물로 등대 내부는 나선형의 철제 계단이 지금까지도 원형 그대로 보존되어 있다. 등탑 높이는 9.2m에 불과하지만 평균 해수면으로부터 82m의 고지대에 위치하고 있어 여수, 광양항 출입 선박이나, 서해안에서 부산 쪽으로 운항하는 선박들에 주요 길잡이 역할을 하고 있다.",,59787,061-659-5696,,연중무휴,,,N,,
관광지,거문도 등대,전라남도 여수시 거문도등대길 299 항로표지관리소,34.00843141,127.3219613,"거문도등대는 남해안 최초의 등대로써 1905년 4월 12일 세워진 뒤 지난 100년 동안 남해안의 뱃길을 밝혀왔다. 거문도 등탑은 높이 6.4m의 원형백색으로 연와, 석 및 콘크리트 혼합구조물이다. 등명기는 3 등대형으로 유리를 가공한 프리즘렌즈를 사용하였으며, 수은통에 등명기를 띄우고 중추로 회전시켜 15초 간격으로 불빛을 밝혀 약 42㎞ 거리에서도 볼 수 있게 설치되었다. 노후된 시설을 대신하여 33m 높이의 새로운 등탑이 신축되면서 2006년 1월부터 선박의 길잡이로서 역할을 하고 있으며, 100년 동안 사용한 기존 등탑은 등탑 외벽과 중추식 회전장치 등을 보수하여 해양유물로 보존하고 있다.
 
 거문도는 옛날에 삼도, 삼산도, 거마도 등으로 불렸으나 영국의 거문도 점령에 항의하기 위해 중국 청나라 제독 정여창이 거문도를 방문하여 이 섬에 학문이 뛰어난 사람이 많은 것을 보고 문장가들이 많다는 의미인 ‘거문(巨文)’으로 개칭하도록 우리나라에 권유해 그때부터 ‘거문도’로 이름 지어졌다 한다. 거문도는 섬 일대가 다도해 해상국립공원에 속해있는 곳으로 해마다 많은 관광객이 찾고 있으며 거문도 등대는 거문도를 찾는 관광객이 여행하는 필수 코스이다. 여객선 선착장이 있는 거문리에서 등대까지 걸어서 약 1시간 남짓 걸리는데 삼호교를 거쳐 유림해수욕장을 벗어나면 물이 넘나드는 ‘무넘이’를 지나게 된다. 여기서부터는 바다의 기암절벽을 낀 1.2㎞ 거리의 산책로가 펼쳐지며 길 양쪽으로 길게 들어선 동백나무 숲길을 걷다 보면 세상 모든 상념을 떨쳐 버릴 수 있을 것이다. 등대 절벽 끝에는 관광객들이 바다 경치를 마음껏 즐길 수 있는 관백정이 있다.","등산로:
 관광코스안내:
 입 장 료:무료
 외국어 안내서비스:",59790,061-666-0906,,연중무휴,상시,가능,N,,
관광지,오동도 등대,전라남도 여수시 오동도로 238-32(수정동),34.74440136,127.7678097,"고려 공민왕때 요승 신돈은 전라도라는 전(全)자가 사람인(人)자 밑에 임금 왕(王)자를 쓰고 있는데다 남쪽 땅 오동도라는 곳에 서조인 봉황새가 드나들어 고려왕조를 맡을 인물이 전라도에서 나올 불길한 예감이 들어 봉황새의 출입을 막기 위해 오동도 오동나무를 베어 버린 전설이 있다.
 오동도(梧桐島)는 한려해상 국립공원의 명물이자, 미항 여수의 얼굴과 같은 곳이다. 오동도 정상에 위치하고 있는 오동도등대는 지난 1952년 5월 12일 처음 불을 밝혔다. 등탑은 높이 8.48m의 백색원형 철근콘크리트 구조물이었으나 2002년에 높이 27m의 백8각형으로 개축하였다. 등탑 내부는 8층 높이의 나선형 계단 구조를 갖추고 있으며, 외부에 전망대용 엘리베이터를 설치하여 등대를 찾는 관광객에게 여수, 남해, 하동 등 남해바다를 한눈에 볼 수 있도록 하였다. 사무동 2층에는 전시실을 마련하고 등대와 바다에 대한 자료들을 전시하여 관광객들에게 색다른 볼거리를 제공하고 있다. 국내기술로 개발된 프리즘렌즈 회전식 대형등명기가 설치되어 있으며, 10초 간격으로 반짝이는 등대 불빛은 46km 떨어진 먼 바다에서도 확인할 수 있다.
 오동도 섬 전체는 완만한 구릉성 산지로 이루어져 있으며, 입구에 모형거북선과 판옥선, 세계박람회의 여수유치를 위해 세워진 2012년 동백관(세계박람회홍보관), 음악분수 등이 있고 남쪽 해안가 쪽으로는 소라바위, 병풍바위, 지붕바위, 코끼리바위, 용굴 등 기암절벽이 절경을 이루고 있다. 오동도등대에 오르는 길은 하늘이 보이지 않을 만큼 무성한 동백나무가 터널을 이루고 있는데 11월경에 빨간 꽃망울을 터뜨려 겨우내 황홀함을 뽐내다 3월경에 절정을 이룬다.
 최초점등일은 1952년 5월 12일이며 백팔각형 콘크리트(27m)로 이루어져 있다. 여수항 및 광양항 입구에 오동나무와 대나무가 무성하고 이 충무공의 역사가 깃들인 섬 정상에 등대가 위치하며 전망대용 엘리베이터 및 해양수산홍보실이 설치되어 있다.","이용가능시설:홍보관, 등대광장 및 야외무대
 화장실:있음",59723,061-662-3999,,매주 월요일,"[하절기 (4월~9월)] 09:00~18:00<br>
 [동절기 (10월~3월)] 09:00~17:00",가능,N,,
관광지,금오도,전라남도 여수시 남면,34.52259251,127.7494836,"다도해해상국립공원 지역으로 마치 큰 자라를 닮았다고 하여 금오도라 부르며, 설화와 전설, 민요와 민속놀이 등이 다양하게 전해져 오고 있다. 숲이 울창하고 특히 국할나무와 산삼이 많이 분포되어 있으며, 조선시대에는 왕실에서 민간인의 입주를 금지시키고 사슴을 수렵하기도 했던 곳이다. 우리나라 최대의 감성돔 산란처 중의 한 곳으로도 유명하며 낚시원터로 강성돔 외에도 참돔, 돌돔 등이 많이 나서 낚시애호가들에게 각광받고 있다. 노랑때까치, 수리부엉이 외 육지의 희귀 조류 35종이 자생하고 있어 동물의 낙원으로도 불린다.","이용가능시설:숙박시설, 음식점, 직포해수욕장, 신선대, 비렁길, 신선바위, 어드미저수지 등
 입 장 료:무료 
 외국어 안내서비스:없음",59786,061-659-1187,,연중무휴,상시,가능,N,,
관광지,초도(여수),전라남도 여수시 삼산면초도리,34.22858337,127.2428045,"초도는 풀이 많아 풀 초(草) 자를 써 초도(草島)라 하며, 바닷새가 많다 하여 새 조(鳥) 자를 써 조도(鳥島)라고도 한다. 여수에서 남서쪽으로 77㎞, 거문도에서 북쪽으로 18㎞ 해상에 위치하며 주변에는 크고 작은 섬들이 잔재해 있다. 섬 중앙의 상산봉을 최고점으로 하며 섬 전체가 대부분 산지를 이루며 대동, 진막, 의성 등 세 개 마을로 구성돼 있다. 최고봉인 상산봉에서 보는 일출과, 진막-목섬 간의 바다 갈라짐은 초도의 자랑이다. 북서쪽에 대동 해수욕장, 남서쪽에 정강 해수욕장이 있으며 여수에서 초도까지 1일 1회 정기 여객선이 운항한다.
 
 상산봉(上山峰:338.7m)에서 바라본 일출과 모세의 기적을 연상시키는 진막-목섬 간 바다 갈라짐 현상은 초도만의 자랑이다. 초도의 진막리 정강 마을에 있는 정강 해수욕장은 가족단위 휴양지로 손색이 없는 곳이다. 600m의 해변이 몽글몽글한 자갈과 고운 모래로 덮여 있고 맑은 물과 화려한 주변 경관이 찾는 이들을 흡족하게 해 준다. 남편이 고기잡이를 나갔다가 돌아오지 않자 어머니가 어린아이를 안고 기다리다 바위가 되었다는 모자바위 등 아름다운 기암괴석과 울창한 상록수림을 한자리에서 감상할 수 있으며, 해변 또한 황금빛 모래가 아기자기해 여름철 조용한 피서지로 제격이다. 특히 배를 타고 1~2시간 정도 모도와 인근 무인도를 도는 유람선은 관광하기에 좋은 코스이다.","등산로:초도 의성(대동) - 상산봉 - 대동 해수욕장 - 해안유람 - 진막 - 정강 해수욕장
 관광코스안내:
 입 장 료:무료
 외국어 안내서비스:",59789,061-659-1770,,연중무휴,상시,,N,,
관광지,손죽도,전라남도 여수시 삼산면 손죽길 7(삼산면),34.28180991,127.3571182,"손죽도는 1587년 조선시대 수정실록 21권 선조 20년 2월에 이대원 장군 사망기록에 당초 손죽도(損竹島)라 칭하였다가, 1591년 이순신 장군이 전라좌수사로 부임하면서 이대원 장군이라는 큰 인물을 잃은 곳이라 하여 손대도(잃을 손, 큰 대)라 불려왔다고 한다. 이후 1914년 3월 1일 일제의 지방행정구역 개편에 따라 돌산군에서 여수군으로 편입되면서 손죽도(巽竹島)로 개칭되어 지금의 ‘손죽도’로 불리고 있다. 삼산면 손죽리는 행정구역상 삼산면 관문에 위치하며 가족단위 관광객들이 야영, 해수욕을 즐기기에 적당한 곳이며, 매년 지지미재에서 개최하는 손죽마을 전통 화전놀이 행사와 대보름 헌식 굿, 당제와 용왕제 등 다채로운 역사체험을 통하여 관광객에게 다양한 볼거리가 있는 섬이기도 하다.","등산로:
 관광코스안내:선착장 - 마을입구까지 꽃길(400m) - 충렬사 - 효자비 - 열녀비 - 이대원장군 동상
 화장실:있음
 입 장 료:무료 
 내국인 예약안내:",59788,061-690-2607,,연중무휴,,가능,N,,
관광지,연도(소리도),전라남도 여수시 남면,34.4323118,127.8007147,"금오도 아래 위치한 섬으로 해안선이 천혜의 절경을 이루고 있으며 106년 역사의 소리도 등대를 비롯해 코끼리 코바위, 솔팽이굴, 물개바위, 콧구멍 바위 등 다양한 볼거리가 산재해 있어 해양관광지로 주목받고 있으며 각종 전설 등이 살아 있는 섬이다. 섬 명칭은 솔개(소리개)가 하늘로 날아오른 듯한 모양을 닮았다 하여 소리도로 부르다가 조선 태조 5년(1396년)에 솔개 연자를 써서 연도(鳶島)라고 하였으며, 주민들은 여전히 소리도, 소리섬이라고 부르고 있다.
 하얀색의 등대건물과 푸른 잔디밭, 여인의 조각상은 깨끗하고 편안한 인상을 주며 이곳에서 내려다보는 경치 또한 천하일경이라 할 수 있다. 또한 높은 파도, 조류, 해류 등의 침식으로 깎여 해안에 형성된 절벽과 해안 길을 따라 빼곡한 동백나무의 경관이 훌륭하며, 다도해해상국립공원의 일부로 지정되어 있다.
 남쪽에 최고봉인 높이 231m의 필봉산이 솟아있으며, 바다가 맑고 해산물도 풍부하여 감성동이나 볼락 등이 잘 낚여 여수권 내 최고의 낚시터로 알려져 있다.","관광코스안내:<strong>소리도 트레킹 코스 (3시간 소요)<br /></strong> 연도마을(출발) ⇒ 필봉산(중턱에서 둘레길) ⇒ 소룡단(바위 형태) ⇒ 소리도 등대 ⇒ 덕포마을 ⇒ 연도마을(도착)<br />
 &nbsp;<br />
 <strong>(남쪽) 해안선 체험코스 (1시간 소요)</strong><br />
  연도선착장(출발) ⇒ 코끼리 코바위 ⇒ 대바위(대암) ⇒ 씨프린스호 기름유출 좌초(1995년) 지점 ⇒ 정월례굴&nbsp;<br />
  &nbsp; ⇒ 솔팽이 굴 ⇒ 쌍굴 ⇒ 소룡단 ⇒ 연도선착장(도착)<br />
 주차요금:[승용차] <br>
 - 10분 무료, 최초 30분 500원, 30분당 500원, 1일 요금 5,000원<br>
 - 20분 무료, 최초 30분 600원, 30분당 1,000원, 1일 요금 10,000원
 입 장 료:[입도 운임기준]1일 2회 <br>
  - 소요시간 1시간 45분 <br>
  - 운임 문의 : 여수항여객선터미널 061-663-0116, 7 / 한림해운 061-666-8092,3",59787,061-659-1202,,연중무휴,상시,여수항여객선터미널 주차장,N,N,
관광지,낭도,전라남도 여수시 화정면(낭도리),34.60941269,127.5486434,"낭도란 뜻은 섬의 형세가 여우를 닮았다고 하여 이리 낭(狼)자를 써 낭도라 하였으나, 주민들은 낭도의 모든 산이 수려하다 하여 고울 여(麗)자와 뫼 산(山)자를 써서 여산마을이라 부른다. 세계 최장 공룡보행렬 발자국 화석으로 유명한 사도가 인접해 있고 낭도 해안가에도 공룡발자국을 찾아볼 수 있는 갯바위가 있다. 높지 않은 산과 해안탐방로가 잘 조성되어 해안절경을 조망할 수 있고, 방파제로 넓게 둘러싸여 안전한 해수욕장, 인접한 곳에는 야영장이 위치하여 캠핑과 물놀이를 함께 즐길 수 있는 천혜의 자연휴양지가 마련되어 있다. <br>
 대표적인 관광자원으로 낭도해수욕장이 있다.","관광코스안내:낭도 걷는 길 : 선착장 → 낭도해수욕장 → 주상전리대 → 장사금 해수욕장
 낭도 둘레길: 둘레 1길 : 낭도중학교 → 낭도 방파제 → 신선대 → 산타바오거리 (50분 소요) , 둘레2길 : 산타바오거리 → 장사금해수욕장 → 역기미삼거리 (1시간 소요) , 둘레3길 : 역기미삼거리 → 규포선착장 (40분 소요)",59781,061-659-1760,,연중무휴,,불가,,,
관광지,하화도(여수),전라남도 여수시 화정면 아래꽃섬1길,34.593288,127.6238928,"아래쪽에 위치한 섬을‘하화도’라 하였으며 지형이 소의 머리 같다고 하여 한때는‘소섬’이라 부르기도 했다. 하화도는 임진왜란 당시에 인동 장씨(성명 미상)가 처음 입도하였고 동백꽃과 섬모초, 진달래꽃이 섬 전체에 만발하여 ‘꽃섬’이라 불렀으며 마을 앞 서북쪽 1km 지점에 똑같은 꽃섬이 하나 있는데 그 섬을 상화도‘웃꽃섬’, 하화도는‘아래 꽃섬’이라 부르고 있다. 일설에는 이순신 장군이 항해를 하다 꽃들이 많아 '꽃섬'이라 명명했다고 전해지고 있는데, 임진왜란 이전에 무인도였다면 지도 제작시에 이름을 붙여 줄 수 있었기 때문에 이러한 설도 내려오고 있다.","등산로:
 관광코스안내:* 하화도 걷는 길<br> ※ 선착장 → 순넘밭넘 구절초공원→큰산전망대→큰굴사거리→막산전망대→하화출렁다리→예리민 야생화공원 → 선착장
 이용가능시설:예림이 공원 야영장, 비렁길, 해수욕장, 탐방로, 돌담길 등
 한국어 안내서비스:",59781,061-690-2036,,,,,N,,
관광지,여자만갯벌,전라남도 여수시 소라면 해넘이길 205,34.79502828,127.5642513,"2005년 해양수산부(현 국토해양부)가 발표한 자료에 의하면, 여자만 해역은 우리나라에서 갯벌의 생태가 가장 좋은 2등급 판정을 받았으며, 여자만 지역의 갯벌이 가진 생물종 다양성과 생태적 가치가 국가적 자연 자산으로서 충분한 가치가 있다고 인정되어 2003년 12월 26일 해양수산부(현 국토해양부)로부터 연안습지 보호구역으로 지정되었다.
 여자만의 갯벌은 약 2,640㎡의 광활한 지역으로 전혀 훼손되지 아니한 자연 상태 갯벌에 다양한 생물상이 군집하여 살아가고 있으며 국제적으로 보호하고 있는 희귀 철새 도래지이다. 또한, 갯벌에 펼쳐진 약 99㎡의 갈대숲은 수산 생물의 서식지인 동시에 습지 생태계 유지의 핵심이며, 자연경관이 뛰어난 곳이다. 여자만의 뛰어난 경관은 예로부터 많은 예술가들에게 예술적 영감을 주기도 했으며, 수많은 사진 작품의 대상이 되기도 하는 등, 미학적 기능이 뛰어나다.",입 장 료:무료,59607,061-659-1060,,연중무휴,상시,,,,
관광지,추도(여수),전라남도 여수시 화정면 추도길 1,34.59345647,127.5677394,"추도는 공룡발자국 1,800여 개가 남겨져 있는 섬으로 유명하다. 사도 일대 5개 섬은 아시아에서 가장 젊은(7,000만 년 전 무렵) 공룡발자국 3,546점이 발견되었으며, 천연기념물로 지정되었다. 종류도 조각류, 용각류, 수각류 등으로 다양한 공룡 발자국은 물론 식물화석, 연체동물 화석, 연흔 등이 남아있어 그야말로 자연학습장이다. 추도에는 6마리의 초식공룡이 나란히 걸어간 84m 길이의 발자국 화석이 남아있는데, 세계에서 가장 긴 조각류 공룡 보행렬 화석이다. 해마다 음력 정월 대보름과 2월 영등, 4월 중순의 2∼3일간 주변 해역의 바닷물이 빠지면서 사도를 중심으로 낭도와 추도·중도·시루섬(증도)·장사도·나끝·연목까지 7개 섬이 ‘ㄷ’ 자 모양으로 이어지는 바닷길이 나타난다. 
 추도는 사도에서 5분 정도 배를 타고 입도해야 한다. 이곳의 마을 돌담은 등록문화재로 지정되어 있다.","입 장 료:무료
 화장실:있음",59781,061-659-1225,,연중개방,00:00~24:00,불가,N,N,
